2011-06-30,15.045000,17.669000,18.243700,18.765100,10.376200,13.681000,14.621000,16.122300,22.768700,21.065100,
2011-06-29,15.010500,17.553400,18.099000,18.595600,10.269900,13.680100,14.634800,15.961000,22.577400,20.725500,
2011-06-28,14.978500,17.444700,17.963700,18.437500,10.170300,13.679200,14.652000,15.827900,22.434500,20.344800,
2011-06-27,14.943300,17.326700,17.813400,18.260800,10.059800,13.678200,14.712000,15.622100,22.092900,20.149800,
2011-06-24,14.923600,17.268000,17.739400,18.174900,10.006700,13.675400,14.752700,15.479800,21.942400,20.134000,
2011-06-23,14.950200,17.354000,17.848300,18.302200,10.085100,13.674500,14.745500,15.663400,22.128000,20.218000,
2011-06-22,14.959900,17.395400,17.898800,18.360900,10.123600,13.673500,14.705200,15.707700,22.093800,20.452500,
2011-06-21,14.976000,17.449600,17.967600,18.441600,10.173700,13.672600,14.696400,15.809300,22.213800,20.539800,
2011-06-20,14.929000,17.295000,17.770600,18.209200,10.029300,13.671600,14.701000,15.598500,21.753200,20.197800,
2011-06-17,14.917500,17.267200,17.734700,18.167200,10.004500,13.668800,14.705200,15.514600,21.599400,20.289100,
2011-06-16,14.904800,17.223700,17.681400,18.105400,9.965100,13.667900,14.719900,15.467500,21.579700,20.099300,
2011-06-15,14.903100,17.225200,17.683800,18.108800,9.968400,13.666900,14.705300,15.437700,21.590300,20.187300,
2011-06-14,14.958700,17.421200,17.930300,18.398100,10.150700,13.666000,14.638200,15.711400,21.950300,20.775500,
2011-06-13,14.920500,17.290300,17.763200,18.200900,10.027100,13.665100,14.695700,15.514800,21.554900,20.498000,
2011-06-10,14.918000,17.288600,17.763200,18.202500,10.028000,13.662200,14.705500,15.499200,21.635700,20.481500,
2011-06-09,14.960500,17.432400,17.945700,18.417300,10.161900,13.661300,14.693500,15.718700,21.982500,20.805000,
2011-06-08,14.944700,17.382300,17.882400,18.343400,10.116000,13.660300,14.722500,15.603400,21.862400,20.772700,
2011-06-07,14.962000,17.449000,17.968400,18.446100,10.181300,13.659400,14.691700,15.665900,22.088600,21.000000,
2011-06-06,14.958200,17.436100,17.951700,18.425800,10.168300,13.658500,14.686900,15.680100,22.023700,20.914900,
2011-06-03,14.985000,17.528300,18.072000,18.569100,10.256700,13.655600,14.691000,15.850100,22.385200,20.986100,
2011-06-02,15.005000,17.594300,18.158900,18.672400,10.320200,13.654700,14.671400,16.005500,22.689300,20.944500,
2011-06-01,15.010700,17.610600,18.179000,18.696000,10.334000,13.653800,14.715500,16.024000,22.694500,20.989500,
2011-05-31,15.071800,17.818900,18.446600,19.012500,10.531600,13.652700,14.664900,16.396000,23.317500,21.312200,
2011-05-27,15.032000,17.696600,18.293100,18.832600,10.419800,13.648300,14.648100,16.224000,23.055800,21.009500,
2011-05-26,15.009800,17.619900,18.196400,18.718300,10.347500,13.647300,14.653200,16.155000,22.892200,20.715900,
2011-05-25,14.988600,17.554900,18.113200,18.619600,10.287000,13.646200,14.609500,16.087200,22.663500,20.568300,
2011-05-24,14.976000,17.514200,18.059700,18.555400,10.247300,13.645100,14.612700,16.035100,22.441300,20.521400,
2011-05-23,14.973700,17.507600,18.052900,18.548100,10.242200,13.644000,14.606900,16.048300,22.497900,20.421600,
2011-05-20,15.016500,17.664500,18.253300,18.785900,10.392300,13.640800,14.596700,16.241500,22.872700,20.908700,
2011-05-19,15.036300,17.732800,18.340300,18.888300,10.456300,13.639700,14.585600,16.367700,23.016300,21.037200,
2011-05-18,15.027800,17.707000,18.308100,18.850800,10.432900,13.638600,14.583500,16.330700,22.975200,20.966600,
2011-05-17,14.998700,17.607400,18.179800,18.698400,10.337300,13.637600,14.615900,16.185200,22.626600,20.765600,
2011-05-16,15.007300,17.646900,18.230400,18.759100,10.377000,13.636500,14.595400,16.187100,22.724600,21.005800,
2011-05-13,15.016800,17.686200,18.284600,18.825000,10.417900,13.633200,14.566600,16.287200,22.997900,20.939900,
2011-05-12,15.041900,17.776600,18.401200,18.963700,10.505200,13.632200,14.543400,16.419300,23.279000,21.148400,
2011-05-11,15.035100,17.758300,18.376500,18.934500,10.487700,13.631100,14.566500,16.337300,23.147000,21.266500,
2011-05-10,15.064400,17.861100,18.509100,19.092000,10.586400,13.630000,14.541200,16.511800,23.468800,21.445400,
2011-05-09,15.041600,17.784500,18.409900,18.974100,10.512600,13.629000,14.572400,16.379300,23.179700,21.344000,
2011-05-06,15.025100,17.739500,18.351600,18.904900,10.470600,13.625700,14.558400,16.304800,22.955200,21.336600,
2011-05-05,15.011800,17.698100,18.299300,18.843400,10.432500,13.624600,14.550600,16.241400,22.858600,21.247500,
2011-05-04,15.040100,17.802200,18.429500,18.996200,10.530000,13.623600,14.517500,16.388900,22.939800,21.640900,
2011-05-03,15.065700,17.896800,18.550900,19.140700,10.621700,13.622500,14.501600,16.499100,23.185500,21.954500,
2011-05-02,15.080100,17.953100,18.625300,19.230700,10.678900,13.621400,14.483000,16.555100,23.452700,22.105700,
2011-04-29,15.078700,17.951400,18.626700,19.234100,10.680200,13.619200,14.475100,16.584100,23.617500,21.948400,
2011-04-28,15.067500,17.920100,18.587300,19.187700,10.651700,13.616900,14.459700,16.545900,23.525200,21.879200,
2011-04-27,15.051900,17.874100,18.530100,19.120700,10.610600,13.615800,14.421800,16.486100,23.461000,21.750700,
2011-04-26,15.027700,17.790300,18.424500,18.996400,10.531700,13.614600,14.443600,16.380800,23.309100,21.465100,
2011-04-25,15.000700,17.708400,18.320400,18.873800,10.456500,13.613500,14.413300,16.235100,23.091100,21.358000,
2011-04-21,15.000600,17.721700,18.338500,18.896000,10.471600,13.609000,14.384800,16.260800,23.112300,21.415800,
2011-04-20,14.978000,17.646300,18.243300,18.783700,10.401000,13.607900,14.386000,16.175500,22.939900,21.175200,
2011-04-19,14.926100,17.468700,18.018700,18.518900,10.234400,13.606800,14.406100,15.959200,22.539200,20.626800,
2011-04-18,14.909500,17.418500,17.955900,18.445600,10.189300,13.605600,14.396000,15.867800,22.453500,20.538400,
2011-04-15,14.946500,17.556400,18.132100,18.654700,10.321400,13.602200,14.368500,16.044700,22.790400,20.958400,
2011-04-14,14.932800,17.521600,18.086700,18.600600,10.289900,13.601100,14.314600,15.981700,22.603700,20.997200,
2011-04-13,14.933900,17.527300,18.093200,18.608000,10.294700,13.600000,14.325500,15.980100,22.557000,21.064200,
2011-04-12,14.924300,17.497200,18.055400,18.563200,10.266700,13.598900,14.301800,15.975400,22.488800,20.914200,
2011-04-11,14.949100,17.590600,18.175400,18.705700,10.357300,13.597700,14.256600,16.100500,22.751900,21.184700,
2011-04-08,14.954000,17.614700,18.208900,18.746800,10.382900,13.594400,14.250600,16.145400,22.919200,21.179400,
2011-04-07,14.953900,17.608900,18.205100,18.743500,10.378700,13.593200,14.254700,16.210200,23.096500,20.896000,
2011-04-06,14.960000,17.633900,18.238200,18.783500,10.404000,13.592100,14.250300,16.234200,23.215600,20.962400,
2011-04-05,14.951300,17.603600,18.201100,18.740400,10.376100,13.591000,14.275600,16.192300,23.213300,20.832400,
2011-04-04,14.954100,17.612300,18.210400,18.750700,10.382300,13.589900,14.308700,16.195200,23.129200,20.913700,
2011-04-01,14.948400,17.602700,18.198900,18.737500,10.374700,13.586500,14.292200,16.187500,23.079700,20.911700,
2011-03-31,14.928300,17.535400,18.114300,18.637900,10.312200,13.585400,14.292800,16.107200,22.942100,20.699400,
2011-03-30,14.928900,17.538700,18.117500,18.640800,10.314000,13.584200,14.288200,16.136800,22.869400,20.699700,
2011-03-29,14.900800,17.447800,18.002000,18.504300,10.229400,13.583100,14.262000,16.028000,22.598800,20.478300,
2011-03-28,14.885900,17.402000,17.942600,18.434200,10.186400,13.582000,14.286900,15.912100,22.392300,20.522500,
2011-03-25,14.887700,17.413000,17.958400,18.453700,10.198100,13.578600,14.286800,15.956100,22.478200,20.462300,
2011-03-24,14.883800,17.403300,17.943800,18.435900,10.187600,13.577500,14.311400,15.905800,22.313400,20.587700,
2011-03-23,14.855700,17.309800,17.826200,18.298000,10.101300,13.576400,14.332100,15.758700,22.108800,20.374700,
2011-03-22,14.850600,17.297700,17.811000,18.280700,10.091100,13.575200,14.335200,15.712700,22.072100,20.418200,
2011-03-21,14.858800,17.324600,17.846200,18.322400,10.116300,13.574100,14.346400,15.766800,22.188900,20.414100,
2011-03-18,14.802500,17.138600,17.612800,18.048500,9.944900,13.570700,14.371500,15.533800,21.756900,19.893600,
2011-03-17,14.785000,17.081000,17.540200,17.963100,9.891700,13.569600,14.376900,15.467200,21.592200,19.741600,
2011-03-16,14.738900,16.924000,17.346900,17.738100,9.749800,13.568500,14.403000,15.262500,21.468000,19.186600,
2011-03-15,14.787600,17.091300,17.556000,17.982300,9.902900,13.567400,14.349100,15.565300,21.716800,19.557300,
2011-03-14,14.829700,17.239400,17.740500,18.198600,10.039200,13.566300,14.349300,15.741500,21.895100,20.096300,
2011-03-11,14.850700,17.325000,17.848200,18.325900,10.120600,13.562900,14.316900,15.837000,22.022900,20.439000,
2011-03-10,14.838100,17.291200,17.804800,18.275500,10.090600,13.561800,14.319100,15.720700,21.896700,20.541900,
2011-03-09,14.892500,17.481100,18.046700,18.561100,10.269900,13.560700,14.274600,16.022800,22.391000,20.952400,
2011-03-08,14.892200,17.487600,18.056600,18.573500,10.278600,13.559500,14.230000,16.042400,22.468400,20.942600,
2011-03-07,14.871400,17.420800,17.970100,18.471300,10.215400,13.558400,14.256900,15.897700,22.200800,20.937700,
2011-03-04,14.896600,17.515000,18.091800,18.616300,10.306200,13.555000,14.255300,16.030900,22.498300,21.150700,
2011-03-03,14.911000,17.570100,18.162100,18.699000,10.358900,13.553900,14.197500,16.149900,22.628300,21.233300,
2011-03-02,14.866600,17.420500,17.970900,18.473700,10.218000,13.552800,14.260100,15.875900,22.175400,21.024100,
2011-03-01,14.861300,17.401000,17.945400,18.443200,10.198200,13.551700,14.291700,15.847600,22.069500,20.992500,
2011-02-28,14.902800,17.539800,18.122900,18.652700,10.328200,13.550600,14.284300,16.101200,22.478900,21.172600,
2011-02-25,14.880200,17.473000,18.041400,18.558300,10.269700,13.547400,14.262500,16.011300,22.431800,20.959200,
2011-02-24,14.842500,17.350200,17.883300,18.370600,10.153500,13.546300,14.249200,15.839900,21.964200,20.757500,
2011-02-23,14.842900,17.357200,17.891200,18.379500,10.160200,13.545300,14.223900,15.852000,21.906100,20.830600,
2011-02-22,14.857900,17.407100,17.958200,18.460200,10.209300,13.544200,14.232100,15.948800,22.220800,20.788600,
2011-02-18,14.915600,17.620700,18.232200,18.785200,10.414500,13.539900,14.164400,16.282800,22.813900,21.276200,
2011-02-17,14.909600,17.602200,18.209800,18.759600,10.398200,13.538800,14.171700,16.251300,22.819400,21.213200,
2011-02-16,14.896400,17.564400,18.161800,18.702800,10.363900,13.537800,14.136400,16.200100,22.694700,21.157700,
2011-02-15,14.873200,17.486600,18.063300,18.586600,10.291000,13.536700,14.141200,16.096700,22.497000,20.952000,
2011-02-14,14.878000,17.504000,18.087400,18.615800,10.308900,13.535700,14.131500,16.146800,22.636900,20.893600,
2011-02-11,14.865000,17.470900,18.045900,18.567100,10.279500,13.532400,14.104800,16.105300,22.519500,20.846900,
2011-02-10,14.847800,17.422300,17.982700,18.492100,10.234700,13.531400,14.066100,16.014800,22.288200,20.868300,
2011-02-09,14.852500,17.439000,18.001400,18.513600,10.248200,13.530300,14.107800,16.001500,22.189900,21.049800,
2011-02-08,14.858100,17.465700,18.036400,18.555300,10.275500,13.529300,14.065000,16.044300,22.286200,21.119300,
2011-02-07,14.843700,17.412700,17.969500,18.476600,10.224800,13.528200,14.114300,15.972500,22.169100,20.945400,
2011-02-04,14.821000,17.345200,17.884200,18.376500,10.163100,13.525000,14.103000,15.873200,21.968500,20.825900,
2011-02-03,14.817000,17.329200,17.863700,18.352500,10.147100,13.523900,14.157800,15.827400,21.911300,20.819600,
2011-02-02,14.818100,17.336500,17.871600,18.361800,10.153500,13.522900,14.187100,15.788000,21.843600,20.988200,
2011-02-01,14.823700,17.352100,17.891800,18.385600,10.167200,13.521800,14.215700,15.828200,21.899900,20.957900,
2011-01-31,14.770000,17.171000,17.664000,18.118300,10.000000,13.520800,14.247800,15.568500,21.505800,20.491200,
2011-01-28,14.746800,17.098800,17.573600,18.012600,,13.517500,14.270600,15.450100,21.337600,20.344900,
2011-01-27,14.799100,17.278400,17.801700,18.281500,,13.516500,14.244700,15.730500,21.805800,20.722700,
2011-01-26,14.788300,17.248000,17.763400,18.236500,,13.515400,14.213600,15.694600,21.716100,20.664800,
2011-01-25,14.773300,17.191500,17.689300,18.147800,,13.514400,14.270100,15.628000,21.430700,20.546600,
2011-01-24,14.769800,17.188500,17.685900,18.144000,,13.513300,14.223000,15.623600,21.415900,20.577500,
2011-01-21,14.745500,17.114400,17.593100,18.035100,,13.510100,14.214400,15.532800,21.223800,20.390300,
2011-01-20,14.733200,17.077300,17.549600,17.985600,,13.509000,14.188500,15.495100,21.302200,20.191500,
2011-01-19,14.757200,17.161500,17.656000,18.112400,,13.507900,14.255000,15.515200,21.507600,20.591000,
2011-01-18,14.782000,17.245900,17.767700,18.246000,,13.506900,14.235300,15.671800,21.971900,20.583600,
2011-01-14,14.768300,17.204500,17.717100,18.186900,,13.502600,14.249200,15.649800,21.900000,20.387200,
2011-01-13,14.753600,17.160900,17.661300,18.121700,,13.501500,14.263600,15.534700,21.745500,20.427500,
2011-01-12,14.748600,17.146800,17.645000,18.102700,,13.500500,14.228100,15.561200,21.767500,20.282100,
2011-01-11,14.710200,17.016100,17.483100,17.913500,,13.499400,14.231300,15.420700,21.602600,19.792200,
2011-01-10,14.698000,16.975700,17.432600,17.854300,,13.498300,14.246500,15.363500,21.511000,19.687700,
2011-01-07,14.700800,16.995300,17.455700,17.880900,,13.495100,14.233000,15.384700,21.419600,19.842900,
2011-01-06,14.702500,17.010300,17.475500,17.904600,,13.494000,14.175500,15.413100,21.473100,19.892100,
2011-01-05,14.707000,17.033000,17.504400,17.938900,,13.493000,14.140900,15.440000,21.522800,19.985900,
2011-01-04,14.703700,17.020100,17.485200,17.915800,,13.491900,14.220100,15.361100,21.336600,20.134700,
2011-01-03,14.705800,17.028500,17.499900,17.935000,,13.490900,14.217800,15.381000,21.562300,20.028100,
2010-12-31,14.677100,16.942400,17.390300,17.806600,,13.488200,14.229500,15.208400,21.244500,20.008900,
2010-12-30,14.671900,16.931600,17.379400,17.795000,,13.487300,14.181800,15.211500,21.346200,19.903000,
2010-12-29,14.676500,16.947100,17.398300,17.816900,,13.486400,14.195000,15.234000,21.340800,19.955200,
2010-12-28,14.663200,16.914400,17.357900,17.769600,,13.485600,14.099600,15.215900,21.269000,19.871400,
2010-12-27,14.664400,16.911900,17.355800,17.767600,,13.484700,14.171700,15.204000,21.316700,19.814400,
2010-12-23,14.659400,16.906800,17.349600,17.760900,,13.481100,14.147800,15.194800,21.268300,19.852200,
2010-12-22,14.663300,16.917400,17.363400,17.777200,,13.480200,14.174200,15.218600,21.311000,19.833400,
2010-12-21,14.655900,16.895900,17.336800,17.746500,,13.479400,14.183100,15.165200,21.271500,19.828000,
2010-12-20,14.630500,16.813200,17.233400,17.625100,,13.478500,14.166200,15.072000,21.072200,19.597700,
2010-12-17,14.621500,16.788700,17.203100,17.590000,,13.475800,14.174800,15.033400,21.003300,19.559100,
2010-12-16,14.619100,16.798100,17.213600,17.602400,,13.474900,14.077700,15.020800,20.926000,19.759200,
2010-12-15,14.596400,16.725900,17.122700,17.495500,,13.474100,14.059100,14.928100,20.717600,19.605000,
2010-12-14,14.621100,16.809900,17.226400,17.617200,,13.473200,14.095200,15.004600,20.829300,19.928300,
2010-12-13,14.622200,16.804200,17.219800,17.609600,,13.472300,14.185700,14.990800,20.849300,19.858100,
2010-12-10,14.609500,16.765700,17.175400,17.558800,,13.469600,14.163100,14.987700,20.925200,19.579000,
2010-12-09,14.594300,16.715600,17.111200,17.483300,,13.468800,14.192200,14.898100,20.728100,19.537300,
2010-12-08,14.585200,16.691400,17.080800,17.448000,,13.467900,14.180500,14.839900,20.645500,19.563300,
2010-12-07,14.577800,16.666300,17.050900,17.414200,,13.467000,14.219000,14.781400,20.673700,19.491900,
2010-12-06,14.580600,16.662700,17.045700,17.407700,,13.466100,14.338000,14.773600,20.636900,19.437000,
2010-12-03,14.578700,16.668400,17.052200,17.415200,,13.463500,14.284200,14.792200,20.573700,19.507500,
2010-12-02,14.564000,16.620800,16.992300,17.344700,,13.462600,14.272600,14.753300,20.425600,19.364700,
2010-12-01,14.522300,16.484700,16.824400,17.149600,,13.461700,14.288000,14.566200,20.192500,19.006400,
2010-11-30,14.461400,16.278000,16.567800,16.851000,,13.460900,14.381100,14.256000,19.785100,18.506400,
2010-11-29,14.478600,16.335900,16.640200,16.935600,,13.460100,14.375400,14.342300,19.913500,18.632800,
2010-11-26,14.489000,16.383200,16.698400,17.004200,,13.457800,14.354900,14.357800,19.944900,18.923100,
2010-11-24,14.509700,16.457400,16.790100,17.110800,,13.456200,14.330200,14.462700,20.044300,19.145100,
2010-11-23,14.472000,16.328100,16.626100,16.918700,,13.455400,14.414400,14.249200,19.629500,18.947800,
2010-11-22,14.520200,16.494100,16.830900,17.157300,,13.454600,14.392800,14.455400,19.856400,19.497300,
2010-11-19,14.520600,16.504800,16.842900,17.170700,,13.452300,14.355000,14.477300,19.766800,19.601800,
2010-11-18,14.513100,16.484900,16.817100,17.140400,,13.451500,14.342700,14.440000,19.656800,19.627500,
2010-11-17,14.467200,16.336500,16.632700,16.925900,,13.450700,14.352800,14.221400,19.342600,19.304100,
2010-11-16,14.457700,16.303400,16.591500,16.877200,,13.449900,14.350200,14.215800,19.260400,19.136400,
2010-11-15,14.509800,16.482500,16.814700,17.138200,,13.449200,14.320300,14.446100,19.624900,19.644100,
2010-11-12,14.514300,16.493700,16.828300,17.153900,,13.446800,14.391100,14.462700,19.608900,19.656700,
2010-11-10,14.562900,16.649200,17.023300,17.382000,,13.445200,14.447300,14.697000,19.980200,19.938900,
2010-11-09,14.547300,16.600500,16.960900,17.308500,,13.444400,14.438100,14.630300,19.786000,19.877500,
2010-11-08,14.574700,16.686200,17.069100,17.435500,,13.443700,14.495700,14.744200,20.022800,20.037700,
2010-11-05,14.579500,16.706400,17.093800,17.464300,,13.441300,14.505500,14.773500,20.009300,20.119500,
2010-11-04,14.577400,16.702300,17.087100,17.456700,,13.440500,14.540300,14.715000,19.916600,20.271300,
2010-11-03,14.511900,16.495300,16.829900,17.156800,,13.439700,14.482200,14.434400,19.494300,19.783200,
2010-11-02,14.499400,16.454600,16.780100,17.099100,,13.439000,14.493300,14.378900,19.444100,19.658400,
2010-11-01,14.470000,16.361900,16.663600,16.962600,,13.438200,14.465000,14.268200,19.172000,19.457900,
2010-10-29,14.468100,16.358400,16.660300,16.959300,,13.437400,14.462900,14.254500,19.209700,19.447600,
2010-10-28,14.463300,16.350200,16.649500,16.946500,,13.435000,14.432800,14.260700,19.125200,19.450300,
2010-10-27,14.451700,16.314000,16.607100,16.897700,,13.434300,14.405600,14.243500,19.167200,19.230900,
2010-10-26,14.467100,16.366400,16.670700,16.971800,,13.433500,14.434800,14.280100,19.193100,19.481800,
2010-10-25,14.476500,16.398700,16.709700,17.017500,,13.432700,14.472600,14.279900,19.195300,19.689500,
2010-10-22,14.462100,16.354600,16.655100,16.953600,,13.430300,14.466900,14.249200,19.085000,19.530100,
2010-10-21,14.454100,16.329100,16.621900,16.914300,,13.429600,14.474100,14.215200,18.947600,19.514400,
2010-10-20,14.454700,16.333300,16.628100,16.922400,,13.428800,14.495900,14.189400,19.000000,19.565900,
2010-10-19,14.418300,16.215600,16.481900,16.751900,,13.428000,14.486900,14.039600,18.760600,19.251800,
2010-10-18,14.466700,16.377800,16.684600,16.988700,,13.427200,14.468900,14.265800,19.133600,19.630900,
2010-10-15,14.446500,16.325400,16.619900,16.914200,,13.424900,14.424200,14.163400,19.014300,19.619600,
2010-10-14,14.449000,16.334500,16.630700,16.927300,,13.424100,14.464600,14.134900,19.005300,19.738400,
2010-10-13,14.450000,16.329100,16.625700,16.921200,,13.423300,14.500500,14.186300,19.074500,19.513200,
2010-10-12,14.424900,16.248800,16.525300,16.803900,,13.422500,14.494100,14.084400,18.861800,19.333400,
2010-10-08,14.414900,16.224700,16.495100,16.769200,,13.419400,14.503800,14.028800,18.760400,19.367200,
2010-10-07,14.399100,16.178400,16.435500,16.699300,,13.418600,14.494300,13.943600,18.551800,19.386000,
2010-10-06,14.397800,16.174100,16.430900,16.693900,,13.417800,14.484600,13.966400,18.566500,19.299500,
2010-10-05,14.389100,16.149000,16.403600,16.663500,,13.417000,14.441300,13.968600,18.687600,19.074400,
2010-10-04,14.328500,15.957600,16.165900,16.387400,,13.416300,14.436300,13.683600,18.255100,18.705600,
2010-10-01,14.349100,16.031400,16.259000,16.496300,,13.413900,14.411800,13.793300,18.457800,18.848500,
2010-09-30,14.336000,15.991400,16.210000,16.439700,,13.413100,14.411000,13.732400,18.386700,18.767200,
2010-09-29,14.345200,16.023500,16.248700,16.484500,,13.412400,14.408500,13.774800,18.397300,18.882500,
2010-09-28,14.348500,16.031000,16.257100,16.493500,,13.411600,14.429900,13.808800,18.364100,18.860700,
2010-09-27,14.332100,15.982700,16.196600,16.422900,,13.410800,14.404500,13.739900,18.202900,18.810400,
